"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"23","01","UP","0123NC015","","","","","23","01","UP","0123NC015","","","23","01","10","4","2","AM","12","0","0","0","0","","ROSEVILLE","104.86","06","55","1","2","006","E","","3","1041","6","N","YARD 030","1","","2","COER","816538","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","1","0","0","30583","0","M105","","0","0","0","0","M105","2","1","006","51423","","06C061","0","000000","0","0","0","0","0","","","","","1","7","","CL","","","","311","","2023","0","0","0","0","0","0","PLACER","061","","","","N","OTH","000-000-000","THE YRV34R-09 WAS SWITCHING CARS IN BOWL TRACK #30 WHEN EXTREME WEATHER AND 60+ MPH WINDS CAUSED A C","UT OF CARS FROM TRACK #18 TO ROLL OUT OF THE BOWL AND STRIKE CARS THAT THE YRV34R-09 HAD A HOLD OF.","THE COLLISION CAUSED THE LEAD CAR FROM TRACK #18 AND THREE CARS FROM TRACK #30 TO DERAIL. NO INJURIE","S INVOLVED.","","","","","","","","","","","","0","38.731745","-121.305543","2","5","K","","","MARTINEZ SUB",
"23","01","UP","0123NC015","","","","","23","01","UP","0123NC015","","","23","01","10","4","2","AM","12","0","0","0","0","","ROSEVILLE","104.86","06","55","1","2","004","E","YRV3","3","4890","7","Y","YARD 030","1","","2","UCRY","001339","030","Y","","","000","","2","0","0","0","0","0","0","0","0","0","46","0","29","0","0","3","0","0","0","0","20435","405","M105","","0","0","0","0","M105","2","1","006","51423","","06C061","0","000000","0","2","0","0","0","05","02","","","3","7","","CL","","","","311","","2023","0","0","0","0","0","0","PLACER","061","","","","N","OTH","000-000-000","THE YRV34R-09 WAS SWITCHING CARS IN BOWL TRACK #30 WHEN EXTREME WEATHER AND 60+ MPH WINDS CAUSED A C","UT OF CARS FROM TRACK #18 TO ROLL OUT OF THE BOWL AND STRIKE CARS THAT THE YRV34R-09 HAD A HOLD OF.","THE COLLISION CAUSED THE LEAD CAR FROM TRACK #18 AND THREE CARS FROM TRACK #30 TO DERAIL. NO INJURIE","S INVOLVED.","","","","","","","","","","","","3","38.731745","-121.305543","2","5","K","","","MARTINEZ SUB",
"23","01","UP","0123NC023","","","","","23","01","UP","0123NC023","","","23","01","14","9","45","PM","01","0","0","0","0","","BELDEN","260.5","06","35","4","2","022","E","GSHL","4","14420","1","Y","SINGLE MAIN TRACK","2","30.7","1","NDYX","843520","092","Y","","","000","","2","0","0","0","1","0","0","0","0","1","101","0","0","0","0","7","0","0","0","0","398706","268007","M204","","0","0","0","0","M204","1","2","022","666713","","06C063","0","000000","0","1","0","1","1","06","55","06","55","1","7","","CL","","","","247","","2023","0","0","0","0","0","0","PLUMAS","063","","","","N","CWR","000-000-000","THE CREW ON THE WESTBOUND GSHLKE-04 REPORTED UDE AT MP260 (BELDEN, CA) AND THAT THE AIR WAS NOT RECO","VERING. AT 2205, CONDUCTOR FOUND A TOTAL OF 7 CARS DERAILED, ALONG WITH THE REAR DPU, UP5402. NO INJ","URIES OR RELEASES AS A RESULT OF THIS INCIDENT.","","","","","","","","","","","","","0","40.005062","-121.247","1","1","","","","CANYON SUB",
"23","01","UP","0123LA030","","","","","23","01","UP","0123LA030","","","23","01","19","11","0","AM","01","0","0","0","0","","BLOOMINGTON","535.19","06","60","2","1","014","E","YWC2","3","214","7","Y","YARD 027","1","","2","FBOX","504809","004","Y","","","000","","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","31935","714","M407","","0","0","0","0","M407","2","1","014","32649","","06C071","0","000000","0","1","0","0","0","04","30","","","1","7","","CL","","","","293","","2023","0","0","0","0","0","0","SAN BERNARDINO","071","","","","N","CWR","000-000-000","TWC20R-19, RAILCARS FBOX504809 AND FBOX506732 WERE BOTH OVERSPEED CLASSED OUT OF MASTER RETARDER BY","OVER 4 MPH DUE TO CONTAMINATED WHEELS. BOTH CARS TRAVERSED THROUGH THE MASTER GROUP RETARDERS, TRACK","27 (30 LEAD) AND THE TWO CARS WERE LINED TO THE 926 SPUR TRACK WITH DERAIL TO STOP MOVEMENT.","","","","","","","","","","","","","1","34.066516","-117.388403","2","5","L","","","ALHAMBRA SUB",
"23","01","UP","0123NC060","","","","","23","01","UP","0123NC060","","","23","01","29","12","0","AM","01","0","0","0","0","","ANTELOPE","102.75","06","44","4","1","004","E","YRV2","3","11358","7","Y","YARD 099","1","","2","TTZX","084722","038","Y","","","000","","2","0","0","0","0","0","0","0","0","0","38","0","0","0","0","3","0","0","0","0","22544","636","T207","","0","0","0","0","T207","2","1","004","23180","","06C061","0","000000","0","1","0","0","0","09","","","","1","7","","CL","","","","336","","2023","0","0","0","0","0","0","PLACER","061","00","00","","N","OTH","000-000-000","DURING NORMAL HUMPING OPERATIONS, FOREMAN ON THE YRV22R-28 WAS SHOVING A CUT OF CARS EASTWARD ON PUL","LBACK 001, WHEN THE SPEED ABRUPTLY WENT FROM 4 TO 0. THE EMPLOYEE IMMEDIATELY CALLED THE YARDMASTER","TO REPORT THE ISSUE. YARDMASTER CALLED THE MANAGERON DUTY TO RESPOND, UPON ARRIVAL THE MANAGER ON DU","TY NOTICED 3 BOX CARS ON THE GROUND.","","","","","","","","","","","","1","38.708017","-121.329921","2","5","K","L","","MARTINEZ SUB",
"23","02","CSX","000209583","","","","","23","02","CSX","000209583","","","23","02","01","6","59","AM","01","0","0","0","0","","MOBILE","0665.0","01","70","1","1","005","E","M521","2","5097","1","Y","OLD MAIN","1","0000.0","2","CABX","070104","047","N","","","000","","3","0","0","0","0","0","0","0","0","0","32","0","20","0","0","2","0","3","0","0","34148","10483","H702","","0","0","0","0","H702","2","1","005","44631","","01C097","0","000000","0","1","0","1","0","08","29","08","29","1","3","","CL","","","","228","","2023","0","0","0","0","0","0","MOBILE","097","00","00","","N","CWR","000-000-000","Y32131 WAS YARDING THE M52130. WHILE MAKING THE SET OFF INTO TRACK S1A, THEY FAILED TO LINE A SWITCH","PROPERLY FOR THEIR INTENDED ROUTE. ONCE SET OFF WAS MADE THEY PULLED THROUGH THE SWITCH THAT WAS RU","N THROUGH, DERAILING 5 CARS.","","","","","","","","","","","","","0","30.711383","-88.04655","1","5","","","","M AND M",
"23","02","UP","0223MA001","","","","","23","02","UP","0223MA001","","","23","02","01","1","39","PM","12","1","0","0","0","","NORTH LITTLE ROCK","341.4","05","29","2","2","010","E","YNL0","1","356","7","Y","YARD 011","1","","2","CIGX","803815","005","Y","","","000","","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4280","0","H304","","0","0","0","0","H304","2","1","010","28887","","05C119","0","000000","0","1","0","0","0","06","39","","","3","5","","CL","","","","469","","2023","0","0","0","0","0","0","PULASKI","119","","","","N","OTH","000-000-000","THE YNL03R-01 WAS PINNING CARS ON THE HUMP WHEN A FLAT CAR WITH CONTAINERS PERCHED UP HIGH CIGX80381","5 PLACARDED WITH NH INSTRUCTIONS WAS RELEASED OVER THE HUMP INTO BOWL TRACK 11. THE YARD SUPERVISOR","HAD INSTRUCTED THE CREW TO SHOVE THE CAR INTO TRACK 11 SO THE RETARDERS WERE RELEASED INTO BOWL TRAC","K 11. THE CAR TRAVELED DOWN AND COUPLED INTO CAIX490930 WITH SUFFICIENT FORCE TO CAUSE THAT CAR TO D","ERAIL AND SPILL THE CONTENTS. THE CAR WAS ALSO FOULING BOWL TRACK 12.","","","","","","","","","","","3","34.773846","-92.2233","2","5","L","","","HOXIE SUB",
"23","02","UP","0223MA001","","","","","23","02","UP","0223MA001","","","23","02","01","1","39","PM","12","0","0","0","0","","NORTH LITTLE ROCK","341.4","05","29","2","2","010","E","","1","124","5","N","YARD 011","1","","2","CAIX","490930","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","24607","0","H304","","0","0","0","0","H304","2","1","010","28887","","05C119","0","000000","0","0","0","0","0","","","","","1","5","","CL","","","","469","","2023","0","0","0","0","0","0","PULASKI","119","","","","N","OTH","000-000-000","THE YNL03R-01 WAS PINNING CARS ON THE HUMP WHEN A FLAT CAR WITH CONTAINERS PERCHED UP HIGH CIGX80381","5 PLACARDED WITH NH INSTRUCTIONS WAS RELEASED OVER THE HUMP INTO BOWL TRACK 11. THE YARD SUPERVISOR","HAD INSTRUCTED THE CREW TO SHOVE THE CAR INTO TRACK 11 SO THE RETARDERS WERE RELEASED INTO BOWL TRAC","K 11. THE CAR TRAVELED DOWN AND COUPLED INTO CAIX490930 WITH SUFFICIENT FORCE TO CAUSE THAT CAR TO D","ERAIL AND SPILL THE CONTENTS. THE CAR WAS ALSO FOULING BOWL TRACK 12.","","","","","","","","","","","3","34.773846","-92.2233","2","5","L","","","HOXIE SUB",
"23","02","UP","0223MA014","","","","","23","02","UP","0223MA014","","","23","02","01","7","0","AM","13","0","0","0","0","","NORTH LITTLE ROCK","341.27","05","28","2","1","000","E","","","31","5","N","YARD 011","1","","2","TILX","016419","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","15597","0","M507","","0","0","0","0","M507","2","1","000","15597","","05C119","0","000000","0","0","0","0","0","","","","","1","5","","CL","","","","286","","2023","0","0","0","0","0","0","PULASKI","119","","","","N","CWR","000-000-000","THE LWH62-23 PULLED CARS FROM INDUSTRY AND NOTED NO DAMAGE. THE CAR DEPARTMENT FOUND CAR TILX16419 I","N TRACK 308 WITH SIDESWIPE DAMAGE. UPON INVESTIGATION IT IS UNDETERMINED WHERE THE DAMAGE OCCURRED.","ALL CARS ATTACHED TO THE TILX16419 DO NOT HAVE DAMAGES. NO DERAILMENT OR TRACK DAMAGE.","","","","","","","","","","","","","0","34.774828","-92.221531","2","5","L","","","HOXIE SUB",
"23","02","UP","0223MA019","","","","","23","02","UP","0223MA019","","","23","02","15","11","22","AM","12","0","0","0","0","","NORTH LITTLE ROCK","341.78","05","69","2","1","000","E","","","131","5","N","YARD 061","1","","2","TTZX","086748","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13076","0","H019","","0","0","0","0","H019","2","1","005","14317","","05C119","0","000000","0","0","0","0","0","","","","","3","5","","CL","","","","229","","2023","0","0","0","0","0","0","PULASKI","119","","","","N","CWR","000-000-000","YNL11R-15, HAD CAR TTZX86748 ROUTED TO GO TO TRACK 64. CAR FDDM200575 WAS RELEASED TO GO TO TRACK 61",". CAR TTZX86748 GOING TO TRACK 64 DID NOT CLEAR AND CAR FDDM200575 GOING TO TRACK 61 MADE CONTACT. N","O DERAILMENT OR TRACK DAMAGE.","","","","","","","","","","","","","0","34.77171","-92.229057","2","5","L","","","HOXIE SUB",
"23","02","UP","0223MA019","","","","","23","02","UP","0223MA019","","","23","02","15","11","22","AM","12","0","0","0","0","","NORTH LITTLE ROCK","341.78","05","69","2","1","005","E","YNL1","1","126","7","Y","YARD 061","1","","2","FDDM","200575","002","Y","","","000","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1241","0","H019","","0","0","0","0","H019","2","1","005","14317","","05C119","0","000000","0","1","0","0","0","03","23","","","1","5","","CL","","","","229","","2023","0","0","0","0","0","0","PULASKI","119","","","","N","CWR","000-000-000","YNL11R-15, HAD CAR TTZX86748 ROUTED TO GO TO TRACK 64. CAR FDDM200575 WAS RELEASED TO GO TO TRACK 61",". CAR TTZX86748 GOING TO TRACK 64 DID NOT CLEAR AND CAR FDDM200575 GOING TO TRACK 61 MADE CONTACT. N","O DERAILMENT OR TRACK DAMAGE.","","","","","","","","","","","","","1","34.77171","-92.229057","2","5","L","","","HOXIE SUB",
"23","02","UP","0223MA020","","","","","23","02","UP","0223MA020","","","23","02","16","1","28","PM","01","0","0","0","0","","NORTH LITTLE ROCK","343.15","05","50","2","2","004","E","MNLB","2","9880","1","Y","YARD 306","1","","2","TILX","033783","107","Y","","","000","","3","0","0","0","0","0","0","0","0","0","46","0","115","0","0","9","0","0","0","0","189733","64442","T220","","0","0","0","0","T220","2","1","004","254175","","05C119","0","000000","0","1","0","0","1","01","48","","","1","5","","CL","","","","124","","2023","0","0","0","0","0","0","PULASKI","119","","","","N","CWR","000-000-000","TRAIN MNLBW-16 WAS DEPARTING THE YARD IN TRACK 302, JUST PAST THE BOWL SWITCH, WHEN THEY DERAILED 9","CARS DUE TO BROKEN RAIL.","","","","","","","","","","","","","","0","34.764949","-92.251522","2","5","L","","","HOXIE SUB",
"23","02","UP","0223MA028","","","","","23","02","UP","0223MA028","","","23","02","15","7","20","PM","13","0","0","0","0","","PINE BLUFF","263.67","05","76","3","1","004","E","YPB2","2","53","7","Y","YARD 016","1","","2","CNW","437088","004","Y","","","000","","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","18991","0","S016","","0","0","0","0","S016","2","1","004","18991","","05C069","0","000000","0","2","0","0","0","03","50","","","1","5","","CL","","","","160","","2023","0","0","0","0","0","0","JEFFERSON","069","","","","N","OTH","000-000-000","TRAIN YPB22R-11 HAD AHOLD OF A CUT OF 3 LOADED CARS LINED INTO BOWL TRACK 16 WHEN THE NEXIUS SYSTEM","OPENED THE GROUP RETARDER. NO BRAKE APPLICATION WAS APPLIED.","","","","","","","","","","","","","","3","34.247855","-91.942231","2","5","L","","","PINE BLUFF SUB",
"23","02","UP","0223NC007","","","","","23","02","UP","0223NC007","","","23","02","06","5","30","AM","01","1","0","0","0","","ANTELOPE","103.8","06","37","1","1","010","E","MOAR","3","5423","1","Y","YARD 208","1","","2","TTGX","986515","031","Y","TTGX","986515","031","Y","5","0","0","0","0","0","0","0","0","0","35","0","60","0","0","2","0","0","0","0","6606","22509","T319","E64C","0","0","0","0","T319","2","1","010","29115","","06C061","0","000000","0","1","1","1","0","09","","09","","1","7","","CL","","","","206","","2023","0","0","0","0","0","0","PLACER","061","00","00","","N","OTH","000-000-000","THE MOARV-05 WAS OPERATING EASTBOUND ON THE 130 LEAD, ENROUTE TO TRACK 206, WHEN TTGX715793 AND TTGX","98515 DERAILED AT THE 204 SWITCH. THESE CARS WERE LOADED AUTOMOBILES AND REMAINED IN THE UPRIGHT POS","ITION.","","","","","","","","","","","","","0","38.719336","-121.317005","2","5","","","","MARTINEZ SUB",
"23","01","ATK","173397","","","","","23","01","UP","0123NC021","","","23","01","12","8","22","PM","09","0","0","0","0","","BENICIA","39","06","55","4","2","059","E","546","3","0","B","Y","TRACK 1","4","","1","CDTX","006964","001","Y","","","000","","0","0","0","1","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","48310","0","M404","","0","1","0","1","M404","1","6","059","50010","","06C095","1","000000","0","1","0","1","1","09","22","09","22","1","7","","No","","","","383","","2023","0","1","0","0","0","0","SOLANO","095","","","","Y","CWR","","TRAIN 546(12) DERAILED THE FIRST TRUCK (3 WHEELS) OF CAB CAR CC/6964 AFTER COLLIDING WITH A ROCK SLI","DE 8 MILES EAST OF MARTINEZ. THE TRAIN WAS BEING OPERATED CAB CAR FIRST WITH CARS C/8812, C/8205, C/","8207 AND LOCOMOTIVE CDTX/2006 ON THE REAR. THE TRAIN REMAINED UPRIGHT LISTING TOWARD MAIN TRACK #2.","THERE WAS EXTENSIVE DAMAGE REPORTED TO THE PLOW AND LOWER FRONT OF CAB CAR CC/6964.","","","","","","","","","","","","0","38.10932","-122.10078","1","1","J","Q","","MARTINEZ",
"23","01","ATK","173579","","","","","23","01","UP","0123NC070","","749712Y","23","01","30","6","14","AM","07","0","0","0","0","","OAKLAND","0010.3","06","42","4","1","075","R","521","2","0","2","Y","TRACK 2","4","","1","CDTX","002001","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","59745","0","M308","","0","1","0","1","M308","1","4","075","59845","","06C001","1","000000","0","1","0","1","1","","","","","1","7","","No","","","","303","","2023","0","0","0","0","0","1","ALAMEDA","001","","","","Y","CWR","","GRADE CROSSING: TRAIN 521(30), E/CDTX2001-3 CARS-C/8312, STRUCK AN OCCUPIED VEHICLE AT THE HIGH STRE","ET CROSSING (DOT 749712Y) IN ALAMEDA MP10.37, ON THE UPRR NILES SUBDIVISION. THE OCCUPANT OF VEHICLE","WAS TRANSPORTED TO AREA HOSPITAL. THERE WAS SOME REPORTED BRAKE PIPE DAMAGE ON THE NOSE OF E/CDTX20","01.","","","","","","","","","","","","0","37.769197","-122.219045","1","1","J","Q","","NILES",
"23","02","UP","0223LA015","","","","","23","02","XHYB","INDUSTRY","","","23","02","09","9","50","PM","01","0","0","0","0","","LOS ANGELES","483.5","06","67","4","2","000","E","","","221","6","N","INDUSTRY 751","1","","2","TILX","291474","002","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","0","0","0","77897","0","H306","H702","0","0","0","0","H306","2","1","004","102438","","06C037","0","000000","0","0","0","0","0","","","","","3","7","","CL","","","","394","","2023","0","0","0","0","0","0","LOS ANGELES","037","00","00","","N","CWR","000-000-000","THE LOQ35-09 CREW SHOVED THEIR TRAIN INTO THE BACK LEAD TRACK 707 FROM THE WEST END OF 4TH STREET YA","RD, AND SHOVED PAST THE 751 SWITCH, THAT WAS LINED AGAINST THEIR MOVEMENT ON THE EAST END. WHEN THE","CREW PULLED THEIR TRAIN TO DEPART WEST, THE TRAINDERAILED, PUTTING TWO CARS ON THE GROUND AND SIDESW","IPING ONE CAR ON A CUSTOMER TRACK 751. NO INJURIES WERE REPORTED. **INDUSTRY MAINTAINS TRACK**","","","","","","","","","","","","0","34.042169","-118.228281","2","5","L","","","RIVER EAST BANK (SCA",
"23","02","UP","0223LA010","","","","","23","02","UP","0223LA010","","","23","02","06","7","50","AM","01","0","0","0","0","","TUCSON","986.8","04","38","2","1","003","R","YTU3","4","933","7","Y","YARD 509","1","","2","CMO","023338","008","Y","","","000","","3","0","0","0","0","0","0","0","0","0","7","0","5","0","0","3","0","1","0","0","2342","107101","T102","","0","0","0","0","T102","2","1","003","109443","","04C019","0","000000","0","2","0","0","0","08","20","","","1","7","","CL","","","","205","","2023","0","0","0","0","0","0","PIMA","019","","","","N","OTH","000-000-000","CREW ON THE YTU32-05 WAS SHOVING CARS INTO 509 TRACK, WHEN 4 CARS IN THE MIDDLE OF THEIR CUT WENT ON","THE GROUND. UPON INVESTIGATION, IT WAS FOUND THAT THERE WAS CROSS LEVEL ON THE CURVE ENTERING THE T","RACK.","","","","","","","","","","","","","3","32.195263","-110.927765","2","5","L","","","GILA SUB",
"23","02","UP","0223LA015","","","","","23","02","XHYB","INDUSTRY","","","23","02","09","9","50","PM","01","5","2","0","0","","LOS ANGELES","483.5","06","67","4","2","004","E","LOQ3","3","2229","1","Y","INDUSTRY 751","1","","2","GATX","029892","027","N","","","000","","4","0","0","0","0","0","0","0","0","0","14","0","10","0","0","1","0","1","0","0","20629","3912","H306","H702","0","0","0","0","H306","2","1","004","102438","","06C037","0","000000","0","1","0","1","1","04","20","04","20","1","7","","CL","","","","394","","2023","0","0","0","0","0","0","LOS ANGELES","037","00","00","","N","CWR","000-000-000","THE LOQ35-09 CREW SHOVED THEIR TRAIN INTO THE BACK LEAD TRACK 707 FROM THE WEST END OF 4TH STREET YA","RD, AND SHOVED PAST THE 751 SWITCH, THAT WAS LINED AGAINST THEIR MOVEMENT ON THE EAST END. WHEN THE","CREW PULLED THEIR TRAIN TO DEPART WEST, THE TRAINDERAILED, PUTTING TWO CARS ON THE GROUND AND SIDESW","IPING ONE CAR ON A CUSTOMER TRACK 751. NO INJURIES WERE REPORTED. **INDUSTRY MAINTAINS TRACK**","","","","","","","","","","","","0","34.042169","-118.228281","2","5","L","","","RIVER EAST BANK (SCA",
"23","02","UP","0223NC027","","","","","23","02","SERA","SERA202305","","","23","02","20","3","30","AM","01","0","0","0","0","","RIVERBANK","1.2","06","45","4","2","010","E","LRS9","4","1629","1","Y","SINGLE MAIN TRACK","1","1.0","1","TBOX","661703","002","N","","","000","","2","0","0","0","0","0","0","0","0","0","7","0","21","0","0","0","0","4","0","0","400","0","T218","","0","0","0","0","T218","1","2","010","100599","","06C099","0","000000","0","1","0","1","1","09","30","09","30","2","7","","CL","","","","329","","2023","0","0","0","0","0","0","STANISLAUS","099","","","","N","CWR","000-000-000","CREW WAS TRAVELING WEST ON SERA MAINLINE HEADING BACK TO STOCKTON. CREW FELT A LARGE DIP FOLLOWED BY","LOUD NOISE AND STOPPED THEIR TRAIN. AFTER GETTING OFF TO INSPECT THEIR TRAIN, CREW DISCOVERED 4 CAR","S DERAILED. IT WAS DETERMINED THAT A TRACK DEFECT/BROKEN RAIL WAS THE CAUSE OF THE CARS DERAILING. *","*SERA TRACK COST = $100,199**","","","","","","","","","","","","0","37.732861","-120.923858","1","1","","","","OAKDALE IND LD",
"23","01","UP","0123LA034","","","","","23","01","UP","0123LA034","","","23","01","22","6","15","AM","01","1","1","0","0","","PHOENIX","907.0","04","37","1","1","007","E","YPX7","4","792","1","Y","YARD 134","1","","2","FURX","873342","003","Y","","","000","","2","0","0","0","0","0","0","0","0","0","6","0","0","0","0","4","0","0","0","0","16026","7399","H307","H702","0","0","0","0","H307","2","1","007","23425","","04C013","0","000000","0","1","0","1","1","07","45","07","45","1","7","","CL","","","","220","","2023","0","0","0","0","0","0","MARICOPA","013","00","00","","N","OTH","000-000-000","THE YPX78-21 WAS SETTING OUT A BAD ORDER CAR TO TRACK 15, ON THE WEST END OF THE PHOENIX YARD. THEY","SHOVED DOWN THE LEAD AND RAN THROUGH THE EAST SWITCH OF THE 134 TRACK. WHEN THEY PULLED BACK WEST, T","HEY DERAILED 4 CARS.","","","","","","","","","","","","","0","33.443724","-112.059965","2","5","L","","","PHOENIX SUB",
"23","02","ATK","173683","","","","","23","02","UP","ZZZZZZZZZZ","","","23","02","06","7","10","AM","09","0","0","0","0","","CARPINTERIA","374.6","06","47","2","1","033","E","770","3","0","2","N","SINGLE MAIN TRACK","4","","1","CDTX","002122","001","","","","000","","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","15949","0","M404","","0","0","0","0","M404","1","4","033","15949","","06C083","0","000000","0","0","0","0","0","","","","","1","7","","No","","","","321","","2023","0","0","0","0","0","0","SANTA BARBARA","083","","","","Y","CWR","","TREE STRIKE: TRAIN 770(06) OPERATING WITH LOCOMOTIVE E/C2122 IN LEAD AND 7 CARS STRUCK A FALLEN TREE","AT MP 374.6/UPRR SANTA BARBARA SUBDIVISION, 3.2 MILES NORTH OF CARPINTERIA. CREW INSPECTED TRAIN AN","D REPORTED FIREMAN’S SIDE WINDOW SHATTERED, REARVIEW MIRROR CRACKED, AND LEFT DITCH LIGHT COVER BROK","EN ON THE LOCOMOTIVE.","","","","","","","","","","","","0","34.415516","-119.580681","1","1","","","","SANTA BARABRA",
